projectName, makespan, duration;
j12045_7,104,1.218662977218628;
j12049_3,94,1.2330851554870605;
j12033_2,93,1.0017540454864502;
j12012_7,84,0.8465380668640137;
j12013_6,87,0.8254830837249756;
j12032_3,116,1.393789291381836;
j12048_2,90,1.0860011577606201;
j12047_1,109,1.2751719951629639;
j1204_8,91,0.793515682220459;
j12044_6,107,1.3033370971679688;
j12054_8,90,1.1321830749511719;
j12010_1,112,1.016272783279419;
j12031_4,117,1.3726179599761963;
j12038_9,135,1.5934271812438965;
j12052_6,141,2.3709969520568848;
j12028_7,105,1.545443058013916;
j12027_4,89,1.1381559371948242;
j12042_8,113,1.336183786392212;
j1202_6,80,0.8109462261199951;
j1201_1,101,0.9219419956207275;
j12024_3,90,1.0125386714935303;
j12015_8,127,1.2236778736114502;
j12026_10,139,1.515254020690918;
j12051_1,101,1.3173081874847412;
j1203_3,101,1.0239639282226562;
j12029_2,92,1.0439670085906982;
j12026_1,113,1.629701852798462;
j12018_9,77,0.7911679744720459;
j12053_3,104,1.2675020694732666;
j12035_8,103,1.1314952373504639;
j12024_10,92,1.00227689743042;
j12050_4,95,1.2394030094146729;
j12025_6,92,0.9952921867370605;
j1202_10,89,0.9464008808135986;
j1209_9,90,0.7877769470214844;
j12049_7,98,1.1131620407104492;
j12046_4,93,1.3278899192810059;
j12023_8,103,1.1781139373779297;
j12059_9,113,1.3981051445007324;
j12033_6,116,1.2651300430297852;
j12012_3,85,0.811741828918457;
j12019_10,89,0.8042149543762207;
j12030_1,105,1.1368210315704346;
j12011_4,116,1.2270281314849854;
j12045_3,99,1.3517532348632812;
j12044_2,109,1.2885172367095947;
j12010_5,98,0.9215619564056396;
j12013_2,73,0.7863550186157227;
j12032_7,109,1.2108368873596191;
j12058_8,100,1.2863831520080566;
j1208_8,88,0.8625550270080566;
j12022_9,104,1.2350778579711914;
j12047_5,110,1.4493250846862793;
j12048_6,100,1.1645257472991943;
j12024_7,110,1.0512821674346924;
j1201_5,97,0.9094791412353516;
j12051_5,103,1.354654312133789;
j12034_9,89,1.095247745513916;
j12052_2,112,1.2967889308929443;
j12019_8,94,0.8924062252044678;
j12045_10,103,1.1577668190002441;
j1202_2,76,0.8063228130340576;
j12028_3,102,1.16206693649292;
j1203_2,89,0.7785110473632812;
j12029_3,81,1.0287811756134033;
j12053_2,113,1.4032583236694336;
j12018_8,90,0.8982410430908203;
j12050_5,101,1.2053120136260986;
j12035_9,92,1.0493569374084473;
j12025_7,92,1.0384328365325928;
j12039_10,100,1.1071360111236572;
j12041_10,122,1.6252038478851318;
j1209_8,81,0.7655596733093262;
j12023_9,113,1.1286730766296387;
j12046_5,99,1.30330491065979;
j12049_6,129,1.426109790802002;
j12033_7,94,1.0641987323760986;
j12012_2,73,0.7928988933563232;
j12059_8,99,1.1145029067993164;
j12011_5,116,1.4255118370056152;
j12045_2,93,1.1193149089813232;
j12044_3,108,1.274733066558838;
j12020_10,82,0.9009950160980225;
j12010_4,96,0.7756857872009277;
j12031_1,93,1.1539862155914307;
j12058_9,93,1.175180196762085;
j12013_3,108,0.9350571632385254;
j12032_6,106,1.259113073348999;
j1208_9,84,0.7854177951812744;
j12048_7,103,1.2081758975982666;
j12047_4,107,1.226722002029419;
j12022_8,97,1.159322738647461;
j12024_6,96,1.0019137859344482;
j1201_4,82,0.9821040630340576;
j12034_8,82,0.9793808460235596;
j12051_4,93,1.3403711318969727;
j12019_9,76,0.7680380344390869;
j12052_3,103,1.3396039009094238;
j12058_10,99,1.1354200839996338;
j1206_10,94,0.9445738792419434;
j1202_3,83,0.8445541858673096;
j12028_2,113,1.172839879989624;
j12027_1,78,0.9736418724060059;
j12014_8,102,0.8152530193328857;
j12050_1,117,1.2350919246673584;
j12025_3,101,1.0411748886108398;
j12029_7,98,1.0536797046661377;
j12026_4,111,1.1873700618743896;
j12043_8,117,1.3836958408355713;
j1204_10,78,0.8511099815368652;
j1203_6,111,0.9746458530426025;
j12039_9,78,0.9862070083618164;
j12053_6,80,1.1629359722137451;
j12055_8,102,1.2744457721710205;
j12030_4,84,0.9816679954528809;
j12022_10,74,0.9680070877075195;
j12011_1,91,0.7969369888305664;
j1205_8,79,0.8562521934509277;
j12045_6,126,1.3434228897094727;
j12049_2,102,1.090224266052246;
j12046_1,124,1.5883657932281494;
j12033_3,89,1.1275599002838135;
j12012_6,88,0.8917038440704346;
j12013_7,106,0.9251120090484619;
j12032_2,101,1.0742709636688232;
j12048_3,109,1.2868709564208984;
j12043_10,112,1.3669538497924805;
j1204_9,80,0.8014199733734131;
j12044_7,100,1.1973991394042969;
j12031_5,128,1.7593343257904053;
j12054_9,96,1.2398579120635986;
j12052_7,96,1.2614879608154297;
j12038_8,99,1.0716888904571533;
j12042_9,105,1.2812490463256836;
j12027_5,90,0.95467209815979;
j12028_6,104,1.0395092964172363;
j1202_7,93,0.9327869415283203;
j12024_2,92,0.9764528274536133;
j12015_9,110,0.9883630275726318;
j12017_8,74,0.8614950180053711;
j12053_1,124,1.4535667896270752;
j12026_3,94,1.134331226348877;
j1203_1,82,0.8335232734680176;
j12037_10,81,0.9739227294921875;
j12025_4,118,1.1793560981750488;
j12040_8,98,1.1161620616912842;
j12050_6,103,1.2249631881713867;
j12056_8,100,1.3524558544158936;
j12033_4,98,1.1226019859313965;
j12012_1,96,0.9723770618438721;
j12046_6,98,1.2744090557098389;
j12049_5,86,1.2430219650268555;
j1206_8,104,0.9520471096038818;
j12045_1,109,1.380230188369751;
j12030_3,109,1.161972999572754;
j12011_6,101,1.0083038806915283;
j12010_7,80,0.8182759284973145;
j12031_2,91,1.1632208824157715;
j12048_4,106,1.139286994934082;
j12047_7,87,1.1612071990966797;
j1207_9,80,0.7754709720611572;
j12032_5,106,1.1592838764190674;
j12057_9,109,1.3316900730133057;
j12051_7,92,1.2161359786987305;
j1201_7,105,0.9313631057739258;
j12041_9,101,1.5362858772277832;
j12024_5,88,0.9575850963592529;
j1208_10,84,0.8074889183044434;
j12028_1,100,1.1183009147644043;
j12027_2,91,1.0405161380767822;
j12056_10,103,1.2781012058258057;
j12016_9,89,0.8458733558654785;
j12013_10,79,0.7480678558349609;
j12050_2,113,1.225912094116211;
j12054_10,101,1.2270851135253906;
j12053_5,106,1.4454989433288574;
j12011_10,91,0.984429121017456;
j12036_9,105,1.161046028137207;
j1203_5,82,0.9715807437896729;
j12029_4,78,0.9896841049194336;
j12026_7,97,1.1568167209625244;
j12020_9,81,0.8353960514068604;
j12045_5,119,1.2654860019683838;
j12030_7,94,1.0439269542694092;
j12011_2,79,0.865433931350708;
j12012_5,100,0.9000217914581299;
j12049_1,97,1.3051552772521973;
j12046_2,121,2.0043840408325195;
j12047_3,102,1.2782618999481201;
j12013_4,89,0.834763765335083;
j12032_1,104,1.021068811416626;
j12010_3,100,0.9134976863861084;
j12031_6,102,1.21181321144104;
j12044_4,94,1.2206768989562988;
j12021_8,130,1.4663770198822021;
j1202_4,96,0.8955841064453125;
j12027_6,98,1.1312119960784912;
j12028_5,103,1.0207140445709229;
j12037_8,117,1.2850568294525146;
j12052_4,116,1.2691409587860107;
j12051_3,94,1.304535150527954;
j12024_1,95,1.0210862159729004;
j12060_8,102,1.2466201782226562;
j1201_3,86,0.9045200347900391;
j12035_10,87,0.9910249710083008;
j12025_1,85,1.0882608890533447;
j12050_3,112,1.3109569549560547;
j12036_8,84,1.1332578659057617;
j12053_4,121,1.3373422622680664;
j1203_4,72,0.8633008003234863;
j12026_6,132,1.423462152481079;
j12049_10,88,1.205948829650879;
j12029_5,103,1.0212409496307373;
j12045_4,105,1.289046049118042;
j12020_8,108,0.8563249111175537;
j12031_10,91,1.0919380187988281;
j12030_6,80,1.0221350193023682;
j12011_3,98,0.9560377597808838;
j12033_1,109,1.2279648780822754;
j12012_4,95,0.8055062294006348;
j12046_3,108,1.3100581169128418;
j12048_1,96,1.2773139476776123;
j12047_2,111,1.2938191890716553;
j12050_10,104,1.2367658615112305;
j12013_5,86,0.8839390277862549;
j12015_10,92,0.9294719696044922;
j12010_2,92,0.8994128704071045;
j12031_7,116,1.5726161003112793;
j12021_9,94,1.1099441051483154;
j12044_5,97,1.2057158946990967;
j1202_5,105,0.9754712581634521;
j12028_4,104,1.1931192874908447;
j12027_7,105,1.237851858139038;
j12052_5,114,1.340467929840088;
j12037_9,83,1.1226491928100586;
j12028_10,110,1.0326569080352783;
j12051_2,93,1.2990782260894775;
j12060_9,102,1.2192268371582031;
j1201_2,95,0.958519697189331;
j12017_9,82,0.8123469352722168;
j12029_1,105,1.1006648540496826;
j12026_2,114,1.7027318477630615;
j12040_9,118,1.1983532905578613;
j12025_5,101,1.0999581813812256;
j12050_7,138,1.4905979633331299;
j12052_10,92,1.1949570178985596;
j12033_5,109,1.1331231594085693;
j12056_9,104,1.5917019844055176;
j12017_10,89,0.8084309101104736;
j12049_4,93,1.1517250537872314;
j12046_7,107,1.3103320598602295;
j1206_9,91,1.0443329811096191;
j12030_2,113,1.240523099899292;
j12011_7,95,1.1503112316131592;
j12010_6,93,0.7941958904266357;
j12031_3,81,1.0639889240264893;
j12033_10,98,1.1448650360107422;
j12044_1,103,1.219486951828003;
j12047_6,106,1.3491981029510498;
j12048_5,100,1.287757158279419;
j1207_8,78,0.8590450286865234;
j12057_8,87,1.1534419059753418;
j12013_1,122,0.928663969039917;
j12032_4,109,1.1809031963348389;
j12051_6,105,1.334468126296997;
j1201_6,70,0.7825760841369629;
j12024_4,103,1.1292781829833984;
j12041_8,112,1.564283847808838;
j12027_3,99,1.0857598781585693;
j1202_1,72,0.8773019313812256;
j12016_8,78,0.8684830665588379;
j12052_1,114,1.2748842239379883;
j1206_2,78,0.8732759952545166;
j1209_1,89,0.8098070621490479;
j12056_2,88,1.1992590427398682;
j12059_1,103,1.2144689559936523;
j12030_9,94,1.0432851314544678;
j12055_5,107,1.20582914352417;
j1205_5,78,0.8351922035217285;
j12020_7,82,0.8318648338317871;
j12043_5,108,1.298971176147461;
j12010_10,67,0.8421850204467773;
j12026_9,131,1.2916390895843506;
j12055_10,101,1.369985818862915;
j12036_7,104,1.1395671367645264;
j12017_2,76,0.8251509666442871;
j12018_1,102,0.8994381427764893;
j12039_4,77,1.0658907890319824;
j12014_5,91,0.8583917617797852;
j12040_2,91,1.1046960353851318;
j12041_3,128,1.7096130847930908;
j12060_6,111,1.2448010444641113;
j12015_4,83,0.8350231647491455;
j12034_1,73,1.033865213394165;
j12034_10,102,1.0692708492279053;
j12038_5,96,1.0458848476409912;
j12016_3,98,0.8997879028320312;
j12037_6,106,1.1510941982269287;
j12027_8,109,1.1503090858459473;
j12042_4,107,1.2851078510284424;
j1204_4,78,0.8590190410614014;
j12021_6,102,1.290520191192627;
j12054_4,120,1.3219940662384033;
j12031_8,93,1.0949349403381348;
j12057_3,116,1.3084468841552734;
j12022_1,88,1.153144121170044;
j1207_3,91,0.9020659923553467;
j12055_1,100,1.2544729709625244;
j12011_8,96,0.9018881320953369;
j12020_3,75,0.7999629974365234;
j1205_1,93,0.8448212146759033;
j1209_5,115,0.895456075668335;
j1206_6,72,0.9004638195037842;
j12046_8,114,2.0456719398498535;
j12023_4,104,1.1075026988983154;
j12059_5,98,1.2284822463989258;
j12056_6,96,1.4003171920776367;
j12036_10,92,1.0774171352386475;
j12035_4,102,1.109095811843872;
j12014_1,82,0.8522288799285889;
j12050_8,113,1.3450229167938232;
j12040_6,91,1.0462298393249512;
j12043_1,101,1.3212730884552002;
j12018_5,90,0.8561258316040039;
j12036_3,92,1.0863261222839355;
j12017_6,69,0.7810089588165283;
j12016_7,91,0.9325969219207764;
j12037_2,87,0.9941949844360352;
j12038_1,104,1.0773000717163086;
j1209_10,86,0.9466748237609863;
j12019_4,93,0.855571985244751;
j12012_10,90,0.8420090675354004;
j12057_10,122,1.4807300567626953;
j12041_7,95,1.316370964050293;
j12060_2,82,1.1340620517730713;
j1201_9,105,1.1167879104614258;
j12051_9,119,1.566269874572754;
j12034_5,100,1.1037471294403076;
j12057_7,122,1.5152411460876465;
j12058_4,99,1.232046127319336;
j1207_7,94,0.8226759433746338;
j1208_4,91,0.8275628089904785;
j12022_5,102,1.1630911827087402;
j12047_9,105,1.2937507629394531;
j12021_2,88,1.0360560417175293;
j12010_9,78,0.8341250419616699;
j12011_9,77,0.816368818283081;
j12020_2,100,0.8545708656311035;
j1206_7,123,1.208630084991455;
j1209_4,81,0.7754979133605957;
j12023_5,98,1.081984043121338;
j12046_9,96,1.264829158782959;
j12016_10,99,0.9039857387542725;
j12053_10,112,1.3473858833312988;
j12056_7,118,1.4257519245147705;
j12059_4,108,1.3475961685180664;
j12050_9,102,1.3181960582733154;
j12035_5,93,1.0202751159667969;
j12040_7,92,1.055614948272705;
j12036_2,90,1.0318241119384766;
j12017_7,99,0.9209678173065186;
j12018_4,78,0.7578432559967041;
j12039_1,96,1.0030031204223633;
j12019_5,86,0.7908470630645752;
j12016_6,80,0.884307861328125;
j12037_3,102,1.0914080142974854;
j12042_1,97,1.3896279335021973;
j12041_6,106,1.4160990715026855;
j12060_3,82,1.163146734237671;
j1201_8,91,0.991365909576416;
j12015_1,82,0.8708360195159912;
j12034_4,95,1.0959949493408203;
j12051_8,93,1.5569510459899902;
j12058_5,102,1.3780879974365234;
j12057_6,100,1.1716060638427734;
j1208_5,92,0.8214399814605713;
j1207_6,105,1.0333037376403809;
j12047_8,82,1.1938860416412354;
j12022_4,85,1.0718841552734375;
j12021_3,116,1.3911020755767822;
j1204_1,74,0.8504781723022461;
j12032_10,103,1.3332972526550293;
j12054_1,99,1.223146915435791;
j12010_8,115,0.9235391616821289;
j12023_1,108,1.1960079669952393;
j1206_3,93,1.1176650524139404;
j12056_3,94,1.2188141345977783;
j12055_4,91,1.2094089984893799;
j12030_8,80,1.0288538932800293;
j12030_10,87,1.037527084350586;
j1205_4,101,1.0322902202606201;
j12020_6,81,0.8337149620056152;
j12026_8,110,1.2605597972869873;
j12043_4,101,1.3220300674438477;
j12048_10,106,1.3905441761016846;
j12039_5,107,1.0896928310394287;
j12036_6,102,1.2865419387817383;
j12017_3,73,0.7926452159881592;
j12035_1,88,0.9700837135314941;
j12014_4,86,0.823021650314331;
j12040_3,88,1.0447869300842285;
j12029_10,97,1.0719201564788818;
j12041_2,105,1.3660659790039062;
j12060_7,85,1.1115272045135498;
j12015_5,88,0.8236660957336426;
j12016_2,86,0.8541481494903564;
j12037_7,83,1.0358760356903076;
j12038_4,117,1.2349629402160645;
j12019_1,89,0.9099457263946533;
j12042_5,112,1.4058640003204346;
j12027_9,97,1.274294137954712;
j1204_5,75,0.809572696685791;
j12021_7,90,1.1424670219421387;
j12031_9,100,1.1626291275024414;
j12054_5,93,1.2309668064117432;
j12057_2,105,1.2329909801483154;
j12058_1,122,1.2575750350952148;
j12014_10,81,0.8311150074005127;
j12051_10,126,2.145066022872925;
j1207_2,107,1.0474879741668701;
j1208_1,98,0.9260308742523193;
