projectName, makespan, duration;
j3012_10,59,0.06285810470581055;
j309_8,73,0.11618900299072266;
j3045_8,74,0.11886096000671387;
j3020_4,44,0.0619356632232666;
j3023_3,51,0.06262683868408203;
j3012_8,36,0.05802440643310547;
j3013_8,70,0.12531208992004395;
j301_10,48,0.0643320083618164;
j3016_10,52,0.06568217277526855;
j3022_3,64,0.08127498626708984;
j3044_8,51,0.06974196434020996;
j3021_4,66,0.10161828994750977;
j308_8,53,0.06329512596130371;
j3019_2,59,0.0774540901184082;
j3038_7,64,0.10184383392333984;
j3037_4,74,0.1294872760772705;
j3016_1,55,0.06163620948791504;
j301_5,40,0.059268951416015625;
j3028_9,67,0.06987214088439941;
j3042_6,65,0.09379935264587402;
j3041_1,69,0.1273479461669922;
j302_2,57,0.06878399848937988;
j3034_3,66,0.0926828384399414;
j3015_6,75,0.07619786262512207;
j303_3,59,0.06939411163330078;
j3014_7,50,0.07078409194946289;
j3035_2,55,0.07962512969970703;
j3043_7,57,0.08308696746826172;
j3029_8,64,0.11485481262207031;
j3036_5,66,0.08567595481872559;
j3039_6,63,0.09694790840148926;
j3018_3,56,0.07471799850463867;
j309_9,52,0.08324718475341797;
j3020_5,64,0.08249282836914062;
j3032_10,52,0.06609678268432617;
j3045_9,64,0.12682080268859863;
j3023_2,56,0.08016490936279297;
j3012_9,54,0.06055116653442383;
j3030_10,52,0.07381892204284668;
j304_8,56,0.06151008605957031;
j3032_9,66,0.0789330005645752;
j3022_7,58,0.08838605880737305;
j3048_8,47,0.0644369125366211;
j3041_5,76,0.12754106521606445;
j3024_9,44,0.05515599250793457;
j3034_7,55,0.08036088943481445;
j3015_2,48,0.0611569881439209;
j302_6,51,0.06144523620605469;
j301_1,44,0.06243610382080078;
j3016_5,52,0.06203794479370117;
j3019_6,51,0.07168722152709961;
j3038_3,58,0.09040188789367676;
j3042_2,55,0.0706932544708252;
j3048_10,55,0.0758049488067627;
j3043_3,62,0.08970069885253906;
j3039_2,55,0.0824589729309082;
j3018_7,54,0.07158470153808594;
j3017_4,54,0.07529115676879883;
j3036_1,67,0.09284281730651855;
j3014_3,66,0.07000613212585449;
j3029_10,68,0.10357093811035156;
j3035_6,62,0.08603525161743164;
j303_7,52,0.0651700496673584;
j3025_8,52,0.10866403579711914;
j3040_4,59,0.07529211044311523;
j3023_6,53,0.06748533248901367;
j303_10,60,0.07526397705078125;
j305_9,45,0.06988215446472168;
j3014_10,67,0.06790590286254883;
j3033_8,64,0.09116387367248535;
j3020_1,58,0.07165908813476562;
j3037_10,73,0.12182879447937012;
j3015_9,61,0.06581926345825195;
j3024_2,60,0.1184089183807373;
j3028_6,58,0.1480998992919922;
j3042_9,62,0.09083986282348633;
j3027_5,52,0.07267212867736816;
j3038_8,59,0.0883321762084961;
j3031_5,55,0.07112407684326172;
j308_7,42,0.05337095260620117;
j307_4,45,0.05140113830566406;
j3044_7,45,0.05689215660095215;
j3048_3,51,0.07315778732299805;
j304_3,48,0.06040787696838379;
j3032_2,61,0.07184290885925293;
j3013_7,64,0.1010901927947998;
j305_2,68,0.09506106376647949;
j3012_6,56,0.062029123306274414;
j3033_3,50,0.08409976959228516;
j3046_1,62,0.10823416709899902;
j3045_6,87,0.16334915161132812;
j3011_1,57,0.06944108009338379;
j3030_4,54,0.07960987091064453;
j306_5,60,0.0828559398651123;
j309_6,60,0.08090019226074219;
j3039_9,65,0.09037303924560547;
j3026_4,67,0.1036977767944336;
j3043_8,69,0.08897781372070312;
j3029_7,58,0.11469101905822754;
j3013_10,61,0.0850827693939209;
j304_10,49,0.05956888198852539;
j3025_3,57,0.11661696434020996;
j3014_8,57,0.06789207458496094;
j3011_10,41,0.05579972267150879;
j306_10,62,0.07735705375671387;
j3027_1,45,0.06274271011352539;
j3028_2,59,0.07624697685241699;
j3019_9,41,0.054840087890625;
j302_9,61,0.0706028938293457;
j3034_8,64,0.08793306350708008;
j3024_6,57,0.07438182830810547;
j3047_4,52,0.07876992225646973;
j3022_8,56,0.07874321937561035;
j3048_7,56,0.07519292831420898;
j3032_6,45,0.06060385704040527;
j3013_3,73,0.10271096229553223;
j304_7,57,0.062309980392456055;
j308_3,55,0.06315207481384277;
j3031_1,45,0.06701993942260742;
j3010_4,57,0.0775442123413086;
j3044_3,52,0.07738780975341797;
j3045_2,94,0.16842389106750488;
j309_2,63,0.1076819896697998;
j306_1,60,0.07229804992675781;
j3011_5,57,0.07329106330871582;
j3012_2,49,0.05850028991699219;
j3033_7,61,0.09319686889648438;
j305_6,60,0.09367704391479492;
j3023_9,66,0.0857548713684082;
j3046_5,61,0.08598709106445312;
j3025_7,70,0.12516093254089355;
j303_8,56,0.0679330825805664;
j3035_10,61,0.08234405517578125;
j3035_9,59,0.08644890785217285;
j3018_8,50,0.06940484046936035;
j3029_3,65,0.10756826400756836;
j3028_3,42,0.06404376029968262;
j3019_8,56,0.07671713829040527;
j302_8,59,0.06812691688537598;
j3034_9,64,0.08273601531982422;
j3024_7,48,0.06651186943054199;
j3048_6,59,0.08159899711608887;
j3022_9,79,0.09234809875488281;
j3047_5,49,0.0696418285369873;
j3032_7,36,0.058531999588012695;
j3013_2,45,0.08556318283081055;
j304_6,46,0.05685997009277344;
j308_2,52,0.0610499382019043;
j307_1,59,0.06439685821533203;
j3031_10,52,0.08343100547790527;
j3010_5,43,0.0625920295715332;
j3044_2,56,0.06935977935791016;
j3045_3,76,0.14105892181396484;
j309_3,57,0.09032177925109863;
j3011_4,67,0.06497716903686523;
j3030_1,48,0.08118295669555664;
j3012_3,38,0.053546905517578125;
j3033_6,57,0.07657718658447266;
j305_7,69,0.09581804275512695;
j3015_10,69,0.07479381561279297;
j302_10,44,0.06793403625488281;
j3046_4,65,0.10259008407592773;
j3023_8,52,0.06783008575439453;
j3025_6,49,0.10034918785095215;
j3028_10,60,0.06973814964294434;
j303_9,62,0.07877588272094727;
j3035_8,64,0.09951996803283691;
j3018_9,53,0.07081890106201172;
j3026_1,64,0.08030509948730469;
j3029_2,71,0.13186383247375488;
j3015_8,47,0.06161999702453613;
j3024_3,70,0.0767359733581543;
j3027_4,68,0.08937597274780273;
j3042_8,74,0.11210393905639648;
j3028_7,49,0.06241583824157715;
j3038_9,60,0.0909578800201416;
j3031_4,52,0.06815314292907715;
j3010_1,44,0.06801915168762207;
j307_5,45,0.06501007080078125;
j308_6,49,0.06299901008605957;
j3044_6,60,0.07575297355651855;
j3047_1,64,0.08652496337890625;
j3048_2,56,0.07931089401245117;
j3017_10,73,0.0908820629119873;
j304_2,61,0.06981396675109863;
j3032_3,60,0.07811713218688965;
j3013_6,56,0.08477902412414551;
j305_3,71,0.08684206008911133;
j3012_7,56,0.05876421928405762;
j3033_2,58,0.09007000923156738;
j3045_7,85,0.14326238632202148;
j3033_10,53,0.07816481590270996;
j3030_5,56,0.07679414749145508;
j309_7,53,0.0878901481628418;
j306_4,45,0.05232501029968262;
j3039_8,68,0.12717080116271973;
j3029_6,64,0.20308494567871094;
j3043_9,63,0.08271098136901855;
j3026_5,76,0.09397721290588379;
j3025_2,59,0.10824394226074219;
j3014_9,47,0.07239294052124023;
j3047_10,61,0.09357714653015137;
j3016_8,46,0.06564116477966309;
j3027_3,63,0.0836789608001709;
j3024_4,55,0.07703304290771484;
j3041_8,78,0.13721323013305664;
j304_5,61,0.0669403076171875;
j3032_4,70,0.07356691360473633;
j3013_1,48,0.0848546028137207;
j3048_5,59,0.0765218734741211;
j3047_6,57,0.08166193962097168;
j3044_1,52,0.06594204902648926;
j3031_3,62,0.08218002319335938;
j3010_6,47,0.06485795974731445;
j308_1,47,0.058769941329956055;
j307_2,44,0.053431034088134766;
j3011_7,36,0.05785393714904785;
j3030_2,73,0.09368300437927246;
j306_3,49,0.05855202674865723;
j3046_7,58,0.09162306785583496;
j305_4,54,0.08191919326782227;
j3033_5,46,0.08662009239196777;
j3026_10,53,0.07747006416320801;
j3040_9,66,0.08661484718322754;
j3025_5,75,0.09818601608276367;
j3026_2,42,0.06597280502319336;
j3029_1,83,0.12297964096069336;
j3017_9,52,0.0728759765625;
j3024_10,54,0.06346297264099121;
j3037_9,64,0.08943581581115723;
j301_8,61,0.08130598068237305;
j3027_7,52,0.06646919250488281;
j3028_4,50,0.06168484687805176;
j3021_9,65,0.0978999137878418;
j3044_5,57,0.07746529579162598;
j307_6,36,0.05562281608581543;
j308_5,60,0.0676417350769043;
j3031_7,62,0.08175897598266602;
j3010_2,59,0.07085680961608887;
j3013_5,56,0.09189701080322266;
j304_1,50,0.06286406517028809;
j3047_2,65,0.08681797981262207;
j3019_10,47,0.06980323791503906;
j3048_1,64,0.09783816337585449;
j3046_3,72,0.10737204551696777;
j3012_4,64,0.0750129222869873;
j3033_1,69,0.09048175811767578;
j309_4,81,0.10575008392333984;
j306_7,49,0.06315302848815918;
j3011_3,84,0.08649301528930664;
j3030_6,62,0.08932805061340332;
j3045_4,76,0.12977886199951172;
j3020_8,53,0.06523513793945312;
j3029_5,92,0.15514612197875977;
j3026_6,58,0.08623003959655762;
j3045_10,75,0.1334819793701172;
j3036_8,65,0.08394908905029297;
j3025_1,81,0.12840008735656738;
j3024_1,56,0.07250714302062988;
j3039_10,64,0.08034777641296387;
j3037_8,63,0.10834693908691406;
j301_9,53,0.06040215492248535;
j3028_5,74,0.08427596092224121;
j3027_6,62,0.07392001152038574;
j3044_4,59,0.07182788848876953;
j3021_8,71,0.0959320068359375;
j308_4,51,0.06605219841003418;
j307_7,54,0.0693817138671875;
j3031_6,54,0.07760477066040039;
j3010_3,72,0.07690095901489258;
j3041_10,71,0.1488490104675293;
j3032_1,62,0.07529711723327637;
j3013_4,60,0.09376001358032227;
j3047_3,60,0.08064007759094238;
j3046_2,74,0.09011697769165039;
j3012_5,48,0.07029080390930176;
j305_1,46,0.08106017112731934;
j306_6,40,0.0621490478515625;
j309_5,67,0.0888817310333252;
j3011_2,61,0.06272196769714355;
j3030_7,67,0.08014822006225586;
j3020_9,42,0.06400895118713379;
j3045_5,75,0.12227034568786621;
j3020_10,39,0.0526120662689209;
j3026_7,60,0.08025908470153809;
j3029_4,71,0.13039588928222656;
j3036_9,60,0.07480978965759277;
j3016_9,46,0.06849098205566406;
j3027_2,62,0.07740187644958496;
j3028_1,72,0.08449292182922363;
j308_10,69,0.07139468193054199;
j3041_9,93,0.14988183975219727;
j3024_5,53,0.07049083709716797;
j304_4,59,0.06624913215637207;
j3032_5,55,0.06546187400817871;
j3047_7,71,0.09479808807373047;
j3048_4,59,0.07792210578918457;
j3022_10,55,0.08122920989990234;
j3031_2,65,0.08884000778198242;
j3010_7,49,0.06266903877258301;
j307_3,43,0.0649559497833252;
j3011_6,47,0.05776405334472656;
j3030_3,61,0.09096431732177734;
j309_1,70,0.10868310928344727;
j306_2,60,0.07676219940185547;
j3045_1,63,0.1329638957977295;
j3046_6,60,0.09054684638977051;
j305_5,71,0.09111428260803223;
j3043_10,62,0.09169602394104004;
j3012_1,49,0.05802202224731445;
j3033_4,78,0.11154508590698242;
j3025_4,67,0.11636877059936523;
j3040_8,60,0.07909417152404785;
j3026_3,65,0.07979512214660645;
j3017_8,60,0.08561873435974121;
j3018_10,50,0.07078814506530762;
j3031_9,49,0.07474493980407715;
j307_8,46,0.056777000427246094;
j3021_7,65,0.10003089904785156;
j3042_5,55,0.08686375617980957;
j3027_9,59,0.07565903663635254;
j301_6,42,0.05791425704956055;
j3019_1,41,0.06481695175170898;
j3038_4,63,0.0876011848449707;
j3037_7,74,0.12388086318969727;
j3016_2,49,0.0643928050994873;
j3015_5,60,0.07029104232788086;
j3025_10,54,0.09309816360473633;
j302_1,38,0.05731678009033203;
j3041_2,72,0.12418580055236816;
j3040_3,58,0.0795278549194336;
j3014_4,53,0.07007503509521484;
j3035_1,58,0.07877397537231445;
j3017_3,63,0.07779407501220703;
j3036_6,49,0.06262588500976562;
j3039_5,60,0.08399081230163574;
j3026_8,68,0.09888267517089844;
j3043_4,69,0.11211705207824707;
j3044_10,65,0.08542799949645996;
j3020_6,54,0.07177066802978516;
j3030_8,45,0.0670778751373291;
j306_9,53,0.0694572925567627;
j3023_1,68,0.08326125144958496;
j3010_8,53,0.07301187515258789;
j3021_3,76,0.10243916511535645;
j3047_8,51,0.07587099075317383;
j3022_4,45,0.06695389747619629;
j302_5,54,0.06303691864013672;
j3034_4,70,0.08882689476013184;
j3015_1,48,0.06465387344360352;
j3041_6,84,0.14207673072814941;
j3042_1,61,0.08735799789428711;
j3046_10,54,0.08474993705749512;
j3037_3,82,0.12645506858825684;
j3016_6,53,0.0740811824798584;
j3019_5,52,0.0631558895111084;
j301_2,45,0.06623220443725586;
j3039_1,63,0.087310791015625;
j3018_4,69,0.07871675491333008;
j3017_7,58,0.07852602005004883;
j3036_2,46,0.06048107147216797;
j3040_7,48,0.06822395324707031;
j3027_10,66,0.08481407165527344;
j303_4,109,0.0998220443725586;
j3035_5,61,0.08847689628601074;
j3023_5,50,0.0762479305267334;
j3046_9,51,0.07534289360046387;
j3020_2,71,0.08840489387512207;
j3011_9,72,0.0760188102722168;
j3023_10,65,0.07649993896484375;
j3010_9,51,0.06966018676757812;
j3021_2,59,0.08312702178955078;
j3022_5,53,0.07761287689208984;
j3047_9,72,0.0888509750366211;
j302_4,44,0.05524420738220215;
j3034_5,61,0.08600091934204102;
j3041_7,70,0.12638115882873535;
j3019_4,45,0.06245589256286621;
j309_10,70,0.11212491989135742;
j3038_1,49,0.08343005180358887;
j3037_2,63,0.11008000373840332;
j3016_7,35,0.04810786247253418;
j301_3,50,0.0678260326385498;
j3017_6,74,0.09053182601928711;
j3036_3,62,0.08423709869384766;
j3018_5,52,0.0746760368347168;
j3043_1,60,0.09264802932739258;
j3040_6,64,0.07347488403320312;
j303_5,60,0.0780479907989502;
j3014_1,49,0.06547880172729492;
j3035_4,52,0.07894396781921387;
j3046_8,60,0.0875861644744873;
j3023_4,69,0.08754205703735352;
j3042_10,79,0.10155892372131348;
j3020_3,50,0.06720590591430664;
j3011_8,74,0.06780815124511719;
j3022_1,43,0.06817984580993652;
j3040_10,52,0.06801676750183105;
j3031_8,64,0.07165288925170898;
j307_9,67,0.0825190544128418;
j3021_6,70,0.11142992973327637;
j3027_8,70,0.08260822296142578;
j3042_4,57,0.07842707633972168;
j301_7,67,0.07527685165405273;
j3037_6,67,0.10518670082092285;
j3016_3,37,0.05439591407775879;
j3038_5,78,0.1006779670715332;
j3034_1,69,0.08855891227722168;
j3015_4,51,0.06112098693847656;
j3038_10,63,0.08276915550231934;
j3041_3,68,0.1181790828704834;
j3040_2,57,0.08426499366760254;
j3014_5,54,0.07312417030334473;
j303_1,74,0.07630300521850586;
j3039_4,55,0.07915711402893066;
j3018_1,58,0.07128095626831055;
j3017_2,72,0.08257484436035156;
j3036_7,58,0.0791018009185791;
j3043_5,68,0.0995950698852539;
j3026_9,46,0.06150412559509277;
j3020_7,43,0.05632805824279785;
j3030_9,47,0.07845115661621094;
j3021_10,60,0.09859275817871094;
j306_8,45,0.062220096588134766;
